,Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4
19805,2009-03-21 05:00:00,16.253999999999998,3.537999999999999,14687.16,67.0,0.0,0.0,0.0,270.9000019
19806,2009-03-21 06:00:00,18.38,6.345999999999999,14706.78,77.6,0.0,30.0,0.0,276.333335
19807,2009-03-21 07:00:00,79.226,4.294,14608.94,329.6,0.0,0.0,801.0,519.4333441
19808,2009-03-21 08:00:00,164.804,3.9139999999999997,14475.51,684.8,533.0,404.0,1071.0,738.7333344
19809,2009-03-21 09:00:00,92.676,8.334,14595.91,381.6,70.0,37.0,1088.0,349.6000034
19810,2009-03-21 10:00:00,113.364,3.4739999999999998,14542.01,466.8,539.0,0.0,1080.0,270.4000049
19811,2009-03-21 11:00:00,44.007999999999996,5.084,14546.77,181.4,0.0,19.0,425.0,289.4666713
19812,2009-03-21 12:00:00,59.046,10.418,14529.7,255.4,0.0,12.0,410.0,562.099993
19813,2009-03-21 13:00:00,67.304,2.5239999999999996,14507.36,288.2,0.0,0.0,618.0,503.7333324
19814,2009-03-21 14:00:00,30.112,5.787999999999999,14644.06,141.2,0.0,30.0,0.0,471.86665899999997
19815,2009-03-21 15:00:00,28.016,4.298,14600.84,127.60000000000001,0.0,0.0,0.0,466.9333316
19816,2009-03-21 16:00:00,101.19200000000001,13.405999999999999,14420.35,438.4,1078.0,11.0,0.0,597.5333348
19817,2009-03-21 17:00:00,175.574,22.306,14226.79,756.4,1409.0,20.0,736.0,761.233331
19818,2009-03-21 18:00:00,162.778,17.374,14208.3,696.0,735.0,0.0,939.0,1038.966661
19819,2009-03-21 19:00:00,215.64,21.349999999999998,14032.44,929.1999999999999,1056.0,30.0,1008.0,1500.0
19820,2009-03-21 20:00:00,178.588,9.065999999999999,14350.6,748.6,0.0,0.0,1053.0,1923.466667
19821,2009-03-21 21:00:00,156.918,11.905999999999999,14427.87,655.6,0.0,9.0,1037.0,1569.300011
19822,2009-03-21 22:00:00,85.146,12.963999999999999,14703.72,357.8,0.0,21.0,0.0,1398.099998
19823,2009-03-21 23:00:00,55.546,6.87,14640.72,229.4,0.0,0.0,0.0,925.766673
19824,2009-03-22 00:00:00,23.948,6.499999999999999,14521.59,103.6,0.0,30.0,0.0,369.1333373
19825,2009-03-22 01:00:00,17.567999999999998,4.305999999999999,14534.13,77.39999999999999,0.0,0.0,0.0,292.8000034
19826,2009-03-22 02:00:00,16.582,2.998,14595.43,72.0,0.0,1.0,0.0,275.3666694
19827,2009-03-22 03:00:00,18.945999999999998,6.25,14649.2,83.8,0.0,29.0,0.0,286.766668
19828,2009-03-22 04:00:00,27.39,3.4459999999999997,14566.62,117.2,0.0,0.0,170.0,286.5000017
19829,2009-03-22 05:00:00,38.086,6.114,14539.86,159.0,0.0,30.0,324.0,280.7666719
19830,2009-03-22 06:00:00,16.7,3.256,14622.48,72.8,0.0,0.0,0.0,278.333333
19831,2009-03-22 07:00:00,43.804,3.028,14510.65,191.79999999999998,0.0,0.0,0.0,730.0666685
19832,2009-03-22 08:00:00,21.774,6.058,14507.42,95.6,0.0,30.0,0.0,332.8999984
19833,2009-03-22 09:00:00,31.65,3.2279999999999998,14632.23,136.8,0.0,0.0,0.0,527.4999994
19834,2009-03-22 10:00:00,33.054,4.936,14621.79,137.4,0.0,9.0,0.0,541.9000005
19835,2009-03-22 11:00:00,21.218,4.829999999999999,14418.45,91.8,0.0,21.0,0.0,332.6333325
19836,2009-03-22 12:00:00,174.016,8.786,14268.26,740.2,529.0,508.0,961.0,902.2666683
19837,2009-03-22 13:00:00,128.98,5.709999999999999,14357.210000000001,540.4,560.0,31.0,1054.0,504.66668
19838,2009-03-22 14:00:00,123.682,4.425999999999999,14508.01,516.8,7.0,968.0,723.0,363.3666561
19839,2009-03-22 15:00:00,141.742,12.37,14446.38,605.4,397.0,999.0,206.0,760.3666734
19840,2009-03-22 16:00:00,181.71200000000002,9.052,14387.01,768.4,524.0,958.0,487.0,1059.533353
19841,2009-03-22 17:00:00,149.018,5.97,14240.3,631.6,0.0,103.0,827.0,1553.6333300000001
19842,2009-03-22 18:00:00,94.694,3.9079999999999986,14270.5,394.4,0.0,0.0,1041.0,537.2333356
19843,2009-03-22 19:00:00,96.772,5.801999999999999,14378.24,400.2,0.0,31.0,1056.0,525.8666662
19844,2009-03-22 20:00:00,95.864,3.3959999999999986,14440.79,395.4,0.0,0.0,1066.0,531.7333402
19845,2009-03-22 21:00:00,103.202,5.067999999999999,14469.63,427.0,0.0,22.0,1069.0,629.0333378
19846,2009-03-22 22:00:00,61.234,6.127999999999999,14542.79,255.4,0.0,8.0,31.0,981.5666684
19847,2009-03-22 23:00:00,27.534,4.7139999999999995,14770.789999999999,114.4,0.0,0.0,0.0,458.89999720000003
19848,2009-03-23 00:00:00,27.802,5.842,14620.22,118.8,0.0,31.0,0.0,432.3666682
19849,2009-03-23 01:00:00,26.846,4.2059999999999995,14559.82,112.4,0.0,0.0,0.0,447.4333365
19850,2009-03-23 02:00:00,28.534,6.859999999999999,14697.66,121.2,0.0,31.0,0.0,444.5666714
19851,2009-03-23 03:00:00,25.881999999999998,2.965999999999999,14667.67,107.0,0.0,0.0,0.0,431.36667040000003
19852,2009-03-23 04:00:00,26.232,3.6139999999999994,14570.09,111.0,0.0,0.0,0.0,437.2000029
19853,2009-03-23 05:00:00,28.227999999999998,5.7459999999999996,14520.06,120.0,0.0,30.0,0.0,440.4666652
19854,2009-03-23 06:00:00,93.522,3.7359999999999998,14594.21,387.0,0.0,0.0,814.0,744.7000038
19855,2009-03-23 07:00:00,157.672,8.468,14343.79,659.6,0.0,30.0,1052.0,1545.8666600000001
19856,2009-03-23 08:00:00,90.858,3.7859999999999996,14348.62,379.2,0.0,0.0,1053.0,461.2999948
19857,2009-03-23 09:00:00,90.33,3.096,14485.39,373.0,0.0,0.0,1072.0,433.4999988
19858,2009-03-23 10:00:00,55.144,7.114,14523.01,233.4,0.0,31.0,434.0,454.0666763
19859,2009-03-23 11:00:00,35.338,3.866,14588.2,153.4,0.0,0.0,0.0,588.9666627
19860,2009-03-23 12:00:00,25.078,5.779999999999999,14613.81,108.4,0.0,28.0,0.0,389.9666695
19861,2009-03-23 13:00:00,21.348,3.7479999999999998,14620.42,89.4,0.0,3.0,0.0,352.8000018
19862,2009-03-23 14:00:00,22.171999999999997,4.226,14561.66,93.0,0.0,0.0,0.0,369.5333317
19863,2009-03-23 15:00:00,23.023999999999997,5.776,14538.18,99.0,0.0,31.0,0.0,352.7333344
19864,2009-03-23 16:00:00,19.02,3.241999999999999,14550.53,83.6,0.0,0.0,0.0,316.9999991
19865,2009-03-23 17:00:00,27.38,4.026,14464.08,116.6,0.0,32.0,0.0,424.333335
19866,2009-03-23 18:00:00,80.712,5.231999999999999,14340.58,339.6,0.0,0.0,667.0,678.2000038
19867,2009-03-23 19:00:00,106.52,8.42,14343.07,448.6,0.0,0.0,0.0,1775.333335
19868,2009-03-23 20:00:00,137.654,6.0,14513.96,569.8,491.0,32.0,439.0,1332.233338
19869,2009-03-23 21:00:00,74.742,4.882,14342.37,313.2,131.0,0.0,468.0,646.6999947
19870,2009-03-23 22:00:00,51.554,6.304,14464.46,224.8,456.0,31.0,0.0,372.2333272
19871,2009-03-23 23:00:00,20.857999999999997,3.186,14685.4,94.8,0.0,0.0,0.0,347.6333346
19872,2009-03-24 00:00:00,21.195999999999998,3.73,14659.89,97.4,0.0,5.0,0.0,348.2666707
19873,2009-03-24 01:00:00,22.602,5.683999999999999,14643.8,103.4,0.0,27.0,0.0,349.7000034
19874,2009-03-24 02:00:00,20.848,3.388,14673.32,96.8,0.0,0.0,0.0,347.4666682
19875,2009-03-24 03:00:00,21.483999999999998,5.358,14577.36,93.4,0.0,30.0,0.0,328.0666671
19876,2009-03-24 04:00:00,35.436,3.174,14543.4,149.6,0.0,0.0,258.0,332.5999978
19877,2009-03-24 05:00:00,43.772,3.2239999999999998,14526.66,184.79999999999998,0.0,0.0,413.0,316.53333200000003
19878,2009-03-24 06:00:00,77.602,5.138,14673.92,325.2,0.0,31.0,414.0,848.3666567
19879,2009-03-24 07:00:00,149.398,4.767999999999999,14451.8,620.0,0.0,0.0,1067.0,1422.966649
19880,2009-03-24 08:00:00,100.314,9.427999999999999,14474.98,415.2,0.0,31.0,1071.0,569.8999996
19881,2009-03-24 09:00:00,84.188,3.562,14510.23,345.6,0.0,0.0,1076.0,327.13333
19882,2009-03-24 10:00:00,107.346,5.923999999999999,14445.35,466.8,0.0,0.0,1066.0,723.1000081999999
19883,2009-03-24 11:00:00,97.83,5.3919999999999995,14369.46,421.4,0.0,30.0,1055.0,545.4999876
19884,2009-03-24 12:00:00,83.282,3.091999999999999,14454.83,340.40000000000003,0.0,0.0,1068.0,320.0333238
19885,2009-03-24 13:00:00,76.892,6.2,14594.87,319.0,0.0,25.0,918.0,338.5333316
19886,2009-03-24 14:00:00,20.298,5.188,14756.3,90.0,0.0,6.0,0.0,332.2999986
19887,2009-03-24 15:00:00,19.228,3.331999999999999,14724.86,83.0,0.0,0.0,0.0,320.4666654
19888,2009-03-24 16:00:00,21.654,6.754,14705.33,96.4,0.0,31.0,0.0,329.9000002
19889,2009-03-24 17:00:00,23.14,4.929999999999999,14647.02,104.4,0.0,0.0,0.0,385.6666668
19890,2009-03-24 18:00:00,29.498,7.553999999999999,14481.95,134.0,0.0,46.0,0.0,445.6333381
19891,2009-03-24 19:00:00,224.472,17.876,14082.91,967.8,1258.0,0.0,850.0,1633.199987
19892,2009-03-24 20:00:00,138.056,18.03,14444.42,585.8,452.0,44.0,94.0,1710.93334
19893,2009-03-24 21:00:00,114.752,4.425999999999999,14528.64,474.59999999999997,0.0,0.0,138.0,1774.533333
19894,2009-03-24 22:00:00,107.854,6.534,14491.12,447.2,0.0,46.0,661.0,1090.566652
19895,2009-03-24 23:00:00,20.57,4.1499999999999995,14714.68,85.6,0.0,0.0,0.0,342.8333367
19896,2009-03-25 00:00:00,20.122,8.58,14672.49,86.8,0.0,46.0,0.0,289.3666658
19897,2009-03-25 01:00:00,16.286,3.226,14610.22,66.8,0.0,0.0,0.0,271.4333361
19898,2009-03-25 02:00:00,19.362,7.6,14703.41,83.0,0.0,47.0,0.0,275.6999971
19899,2009-03-25 03:00:00,17.058,4.254,14735.87,73.0,0.0,0.0,0.0,284.3000013
19900,2009-03-25 04:00:00,19.041999999999998,7.221999999999999,14695.51,83.8,0.0,45.0,0.0,272.3666668
19901,2009-03-25 05:00:00,21.65,3.1599999999999997,14616.26,89.0,0.0,1.0,87.0,272.8333391
19902,2009-03-25 06:00:00,104.43,9.34,14668.37,431.0,0.0,42.0,624.0,1074.5000042
19903,2009-03-25 07:00:00,127.796,5.084,14404.92,531.2,7.0,7.0,1020.0,1095.933341
19904,2009-03-25 08:00:00,119.26,7.565999999999999,14466.57,493.4,513.0,40.0,1070.0,364.6666609
19905,2009-03-25 09:00:00,113.242,5.276,14579.78,464.0,529.0,10.0,1085.0,263.366667
19906,2009-03-25 10:00:00,85.406,6.794,14574.97,350.0,0.0,40.0,1085.0,298.4333212
19907,2009-03-25 11:00:00,122.038,8.299999999999999,14607.07,501.2,0.0,376.0,1089.0,568.9666729
19908,2009-03-25 12:00:00,76.252,5.729999999999999,14742.33,312.59999999999997,0.0,110.0,809.0,351.8666715
19909,2009-03-25 13:00:00,91.572,10.998,14659.03,392.0,0.0,925.0,0.0,601.2000086
19910,2009-03-25 14:00:00,91.446,21.945999999999998,14731.11,399.8,0.0,976.0,0.0,548.0999989
19911,2009-03-25 15:00:00,54.506,18.272,14707.32,245.0,0.0,508.0,0.0,400.4333282
19912,2009-03-25 16:00:00,25.214,11.346,14650.6,114.6,0.0,43.0,0.0,377.2333287
19913,2009-03-25 17:00:00,18.934,3.7439999999999998,14605.48,80.6,0.0,3.0,0.0,312.5666692
19914,2009-03-25 18:00:00,41.148,5.792,14515.55,173.0,0.0,17.0,0.0,668.8000045
19915,2009-03-25 19:00:00,144.68200000000002,12.931999999999999,14251.3,611.2,0.0,15.0,715.0,1681.366675
19916,2009-03-25 20:00:00,174.994,8.404,14312.71,742.2,728.0,0.0,542.0,1646.566664
19917,2009-03-25 21:00:00,104.19800000000001,8.094,14431.66,435.6,16.0,32.0,254.0,1434.633337
19918,2009-03-25 22:00:00,129.32,4.056,14457.55,537.2,453.0,0.0,1068.0,634.3333355999999
19919,2009-03-25 23:00:00,100.816,6.319999999999999,14682.73,411.4,534.0,32.0,839.0,275.266668
19920,2009-03-26 00:00:00,16.576,3.4259999999999993,14694.01,68.4,0.0,0.0,0.0,276.2666713
19921,2009-03-26 01:00:00,17.616,5.02,14669.51,74.0,0.0,10.0,0.0,283.6000006
19922,2009-03-26 02:00:00,17.746,5.497999999999999,14761.85,73.6,0.0,22.0,0.0,273.7666663
19923,2009-03-26 03:00:00,16.59,3.5119999999999996,14696.01,68.2,0.0,0.0,0.0,276.50000520000003
19924,2009-03-26 04:00:00,18.658,6.239999999999999,14624.68,80.0,0.0,31.0,0.0,279.96666600000003
19925,2009-03-26 05:00:00,16.13,3.2039999999999997,14621.33,66.0,0.0,0.0,0.0,268.8333355
19926,2009-03-26 06:00:00,79.06,5.172,14679.74,327.0,0.0,9.0,684.0,624.6666677
19927,2009-03-26 07:00:00,119.056,4.877999999999999,14477.9,491.2,0.0,23.0,1071.0,890.266662
19928,2009-03-26 08:00:00,82.196,4.787999999999999,14501.12,334.0,0.0,0.0,1074.0,295.9333378
19929,2009-03-26 09:00:00,82.428,5.584,14402.8,340.4,0.0,31.0,1060.0,282.799999
19930,2009-03-26 10:00:00,80.136,3.6279999999999997,14439.88,327.8,0.0,0.0,1065.0,270.599999
19931,2009-03-26 11:00:00,80.046,5.207999999999999,14402.04,328.8,0.0,5.0,1059.0,270.0999976
19932,2009-03-26 12:00:00,64.818,6.582,14466.14,268.6,0.0,27.0,775.0,278.2999995
19933,2009-03-26 13:00:00,16.286,3.152,14634.8,66.2,0.0,0.0,0.0,271.4333344
19934,2009-03-26 14:00:00,18.118,6.16,14622.75,77.4,0.0,31.0,0.0,270.9666662
19935,2009-03-26 15:00:00,17.168,4.302,14660.53,72.4,0.0,0.0,0.0,286.13333620000003
19936,2009-03-26 16:00:00,16.808,4.076,14672.01,70.2,0.0,9.0,0.0,271.1333321
19937,2009-03-26 17:00:00,26.284,5.004,14620.09,112.0,0.0,24.0,0.0,414.0666678
19938,2009-03-26 18:00:00,25.148,3.5119999999999996,14573.25,113.0,0.0,0.0,0.0,419.133333
19939,2009-03-26 19:00:00,63.574,10.0,14421.19,273.2,0.0,31.0,53.0,975.566663
19940,2009-03-26 20:00:00,156.45000000000002,2.568,14381.16,651.0,0.0,0.0,1009.0,1598.499994
19941,2009-03-26 21:00:00,83.454,7.036,14519.82,347.6,0.0,17.0,0.0,1373.900001
19942,2009-03-26 22:00:00,34.282,5.794,14552.53,150.8,0.0,15.0,99.0,457.3666664
19943,2009-03-26 23:00:00,62.376,5.406,14732.35,260.6,0.0,27.0,647.0,365.6000046
19944,2009-03-27 00:00:00,23.619999999999997,6.577999999999999,14689.34,110.4,0.0,25.0,0.0,368.6666659
19945,2009-03-27 01:00:00,22.695999999999998,5.342,14658.0,106.6,0.0,27.0,0.0,351.2666677
19946,2009-03-27 02:00:00,22.634,5.417999999999999,14714.88,104.8,0.0,26.0,0.0,351.233333
19947,2009-03-27 03:00:00,22.956,5.783999999999999,14648.79,108.0,0.0,25.0,0.0,357.60000080000003
19948,2009-03-27 04:00:00,22.642,5.508,14633.01,106.2,0.0,25.0,0.0,352.3666655
19949,2009-03-27 05:00:00,22.23,4.422,14564.36,104.4,0.0,23.0,0.0,347.500002
19950,2009-03-27 06:00:00,75.076,6.167999999999999,14673.76,318.2,0.0,24.0,34.0,1193.2666635
19951,2009-03-27 07:00:00,148.712,6.22,14384.42,620.0,266.0,22.0,1058.0,1132.533324
19952,2009-03-27 08:00:00,104.376,4.776,14384.25,434.6,302.0,24.0,1058.0,355.6000072
19953,2009-03-27 09:00:00,117.982,4.4,14562.94,484.6,535.0,23.0,1083.0,325.3666701
19954,2009-03-27 10:00:00,85.276,6.346,14412.73,352.8,0.0,25.0,1061.0,335.2666718
19955,2009-03-27 11:00:00,85.408,5.557999999999999,14510.85,349.0,0.0,24.0,1076.0,323.466657
19956,2009-03-27 12:00:00,86.628,5.364,14628.35,354.2,0.0,25.0,1092.0,326.8000014
19957,2009-03-27 13:00:00,68.324,6.885999999999999,14614.81,283.6,0.0,25.0,775.0,338.7333329
19958,2009-03-27 14:00:00,32.182,8.584,14664.38,144.2,0.0,26.0,0.0,510.366665
19959,2009-03-27 15:00:00,21.852,5.303999999999999,14563.68,96.0,0.0,25.0,0.0,339.2000004
19960,2009-03-27 16:00:00,35.674,8.07,14476.96,158.0,0.0,30.0,148.0,416.566662
19961,2009-03-27 17:00:00,101.236,6.454,14478.56,417.59999999999997,0.0,7.0,1071.0,609.2666634
19962,2009-03-27 18:00:00,103.942,15.362,14459.43,434.0,0.0,27.0,208.0,1497.366666
19963,2009-03-27 19:00:00,112.20400000000001,14.389999999999999,14410.16,468.2,0.0,0.0,0.0,1870.066658
19964,2009-03-27 20:00:00,174.086,23.451999999999998,14499.47,725.4,0.0,34.0,392.0,2475.433338
19965,2009-03-27 21:00:00,140.332,8.536,14382.06,587.6,0.0,0.0,891.0,1447.866661
19966,2009-03-27 22:00:00,63.118,6.6419999999999995,14617.94,262.8,0.0,34.0,0.0,1017.9666781
19967,2009-03-27 23:00:00,20.74,5.509999999999999,14752.12,90.6,0.0,0.0,0.0,345.6666658
19968,2009-03-28 00:00:00,20.394,4.39,14624.41,90.6,0.0,4.0,8.0,327.8999998
19969,2009-03-28 01:00:00,56.156,5.629999999999999,14534.27,234.2,0.0,29.0,586.0,320.9333336
19970,2009-03-28 02:00:00,20.082,4.659999999999999,14575.37,89.0,0.0,0.0,0.0,334.699998
19971,2009-03-28 03:00:00,21.126,6.1739999999999995,14546.72,95.2,0.0,33.0,0.0,319.10000080000003
19972,2009-03-28 04:00:00,19.002,3.1359999999999997,14518.22,84.8,0.0,0.0,0.0,316.7000001
19973,2009-03-28 05:00:00,19.634,3.8579999999999997,14526.62,87.4,0.0,4.0,0.0,323.2333343
19974,2009-03-28 06:00:00,43.199999999999996,6.877999999999999,14654.38,185.2,0.0,29.0,0.0,690.999995
19975,2009-03-28 07:00:00,114.32,4.078,14576.8,470.6,0.0,0.0,1067.0,838.333343
19976,2009-03-28 08:00:00,115.676,7.859999999999999,14458.94,478.8,476.0,32.0,1069.0,350.9333338
19977,2009-03-28 09:00:00,87.862,4.786,14419.73,364.2,68.0,0.0,1062.0,334.3666676
19978,2009-03-28 10:00:00,119.812,7.183999999999999,14482.81,499.40000000000003,514.0,14.0,1072.0,396.86667289999997
19979,2009-03-28 11:00:00,77.734,7.176,14549.51,322.0,0.0,20.0,851.0,424.5666652
19980,2009-03-28 12:00:00,153.84,19.288,14561.66,643.6,681.0,0.0,1083.0,800.0000078
19981,2009-03-28 13:00:00,97.216,15.898,14565.02,401.4,0.0,34.0,1069.0,517.2666512
19982,2009-03-28 14:00:00,48.536,19.308,14710.14,214.8,0.0,0.0,0.0,808.933325
19983,2009-03-28 15:00:00,61.76,19.776,14700.58,267.0,0.0,33.0,0.0,996.333325
19984,2009-03-28 16:00:00,72.082,18.714,14550.63,311.0,0.0,0.0,291.0,910.366667
19985,2009-03-28 17:00:00,132.456,20.485999999999997,14473.76,555.8,336.0,31.0,1070.0,770.600001
19986,2009-03-28 18:00:00,262.502,33.068,14274.13,1122.4,1986.0,0.0,1042.0,1347.033353
19987,2009-03-28 19:00:00,171.512,26.535999999999998,14293.36,726.6,28.0,2.0,962.0,1866.5333190000001
19988,2009-03-28 20:00:00,133.648,20.534,14583.31,559.4,0.0,30.0,209.0,1988.466672
19989,2009-03-28 21:00:00,90.134,5.34,14464.97,373.6,0.0,0.0,0.0,1502.233332
19990,2009-03-28 22:00:00,143.14000000000001,5.412,14469.67,592.6,0.0,32.0,0.0,2353.666671
19991,2009-03-28 23:00:00,179.152,6.529999999999999,14560.28,739.2,438.0,0.0,784.0,1763.8666868
19992,2009-03-29 00:00:00,94.762,8.104,14677.91,389.4,364.0,7.0,0.0,1208.3666619
19993,2009-03-29 01:00:00,78.854,6.249999999999999,14522.54,328.0,188.0,25.0,0.0,1101.233332
19994,2009-03-29 02:00:00,67.516,4.422,14589.51,280.0,0.0,0.0,0.0,1125.2666673
19995,2009-03-29 03:00:00,67.222,4.4959999999999996,14592.72,278.8,0.0,0.0,0.0,1120.3666673
19996,2009-03-29 04:00:00,69.452,7.473999999999999,14636.3,289.4,0.0,32.0,0.0,1125.5333257
19997,2009-03-29 05:00:00,66.194,3.598,14653.83,272.4,0.0,0.0,0.0,1103.233336
19998,2009-03-29 06:00:00,67.24,4.096,14621.93,274.8,0.0,0.0,0.0,1120.6666657
19999,2009-03-29 07:00:00,69.01,6.2379999999999995,14639.29,282.0,0.0,32.0,0.0,1118.1666632
20000,2009-03-29 08:00:00,112.064,4.039999999999999,14564.17,465.6,0.0,0.0,478.0,1389.7333426
20001,2009-03-29 09:00:00,86.88,6.31,14505.8,362.4,0.0,26.0,56.0,1365.9999989
20002,2009-03-29 10:00:00,112.662,4.691999999999999,14500.18,470.8,0.0,561.0,780.0,536.7000171
20003,2009-03-29 11:00:00,35.064,3.1139999999999994,14654.59,142.79999999999998,0.0,0.0,0.0,584.400002
20004,2009-03-29 12:00:00,78.596,9.905999999999999,14599.16,331.0,0.0,446.0,289.0,574.9333358
20005,2009-03-29 13:00:00,96.018,4.053999999999999,14569.51,395.0,0.0,34.0,1084.0,482.2999984
20006,2009-03-29 14:00:00,169.184,9.532,14637.24,705.4,484.0,925.0,938.0,472.73333279999997
20007,2009-03-29 15:00:00,154.15,7.342,14538.98,647.8,497.0,624.0,653.0,795.1666605
20008,2009-03-29 16:00:00,114.724,5.227999999999999,14506.03,478.8,78.0,20.0,1075.0,739.0666634
20009,2009-03-29 17:00:00,89.432,4.59,14336.7,374.6,0.0,32.0,1051.0,407.5333358
20010,2009-03-29 18:00:00,95.346,3.391999999999999,14368.7,399.6,0.0,10.0,1055.0,524.1000004
20011,2009-03-29 19:00:00,106.164,4.146,14244.95,448.2,0.0,43.0,1038.0,688.4000118
20012,2009-03-29 20:00:00,125.902,9.118,14328.97,535.0,0.0,385.0,274.0,1439.366675
20013,2009-03-29 21:00:00,196.71,5.518,14386.630000000001,820.0,0.0,802.0,731.0,1745.4999990000001
20014,2009-03-29 22:00:00,37.394,4.627999999999999,14691.1,156.0,0.0,0.0,0.0,623.2333251
20015,2009-03-29 23:00:00,26.11,6.805999999999999,14903.2,114.60000000000001,0.0,20.0,0.0,415.1666688
20016,2009-03-30 00:00:00,21.096,4.958,14839.07,91.4,0.0,12.0,0.0,339.60000030000003
20017,2009-03-30 01:00:00,19.637999999999998,3.25,14650.0,86.0,0.0,0.0,0.0,327.3000011
20018,2009-03-30 02:00:00,22.165999999999997,6.582,14746.68,97.6,0.0,32.0,0.0,337.43333259999997
20019,2009-03-30 03:00:00,19.726,3.2279999999999998,14686.58,85.2,0.0,0.0,0.0,328.7666663
20020,2009-03-30 04:00:00,57.508,4.789999999999999,14541.28,240.79999999999998,0.0,15.0,619.0,324.4666653
20021,2009-03-30 05:00:00,20.062,4.049999999999999,14556.54,87.0,0.0,16.0,0.0,318.366669
20022,2009-03-30 06:00:00,43.126,4.162,14680.57,188.0,0.0,0.0,0.0,718.7666682
20023,2009-03-30 07:00:00,142.43,5.468,14537.41,586.8,0.0,31.0,1062.0,1280.833349
20024,2009-03-30 08:00:00,90.264,4.473999999999999,14435.8,372.59999999999997,0.0,0.0,1065.0,439.4000066
20025,2009-03-30 09:00:00,84.178,4.361999999999999,14460.25,346.0,0.0,0.0,1068.0,334.9666666
20026,2009-03-30 10:00:00,84.518,5.826,14374.07,348.8,0.0,31.0,1056.0,321.6333322
20027,2009-03-30 11:00:00,82.474,3.418,14339.33,340.0,0.0,0.0,1051.0,323.5666658
20028,2009-03-30 12:00:00,85.21000000000001,6.824,14414.77,350.6,0.0,32.0,1061.0,327.1666684
20029,2009-03-30 13:00:00,84.94200000000001,3.3379999999999996,14510.89,350.4,0.0,0.0,1076.0,339.7000074
20030,2009-03-30 14:00:00,43.238,3.2239999999999998,14631.9,181.79999999999998,0.0,0.0,393.0,327.6333306
20031,2009-03-30 15:00:00,21.332,6.004,14639.97,95.4,0.0,31.0,0.0,324.5333311
20032,2009-03-30 16:00:00,20.27,4.2459999999999996,14608.89,88.2,0.0,0.0,0.0,337.8333322
20033,2009-03-30 17:00:00,24.285999999999998,5.072,14515.710000000001,109.4,0.0,20.0,0.0,384.7666656
20034,2009-03-30 18:00:00,39.728,5.053999999999999,14544.0,172.0,6.0,12.0,0.0,644.1333296
20035,2009-03-30 19:00:00,72.432,11.282,14374.77,311.2,531.0,0.0,0.0,676.1999989
20036,2009-03-30 20:00:00,128.724,11.796,14292.58,545.8,548.0,31.0,0.0,1566.400009
20037,2009-03-30 21:00:00,168.236,7.405999999999999,14521.72,693.4,0.0,0.0,791.0,2012.933339
20038,2009-03-30 22:00:00,79.038,6.52,14721.72,328.8,0.0,12.0,659.0,646.2999992
20039,2009-03-30 23:00:00,22.83,5.989999999999999,14904.57,101.60000000000001,0.0,20.0,0.0,360.5000011
20040,2009-03-31 00:00:00,20.791999999999998,3.2779999999999996,14608.02,94.8,0.0,0.0,0.0,346.5333369
20041,2009-03-31 01:00:00,22.162,5.609999999999999,14573.91,97.8,0.0,31.0,0.0,338.3666666
20042,2009-03-31 02:00:00,20.886,3.7459999999999996,14657.66,90.4,0.0,0.0,0.0,348.100005
20043,2009-03-31 03:00:00,20.601999999999997,3.318,14590.0,89.8,0.0,4.0,0.0,339.3666686
20044,2009-03-31 04:00:00,21.677999999999997,4.66,14523.16,96.0,0.0,27.0,0.0,334.3000015
20045,2009-03-31 05:00:00,26.266,2.694,14525.01,112.2,0.0,0.0,89.0,348.7666709
20046,2009-03-31 06:00:00,98.924,6.385999999999999,14475.5,414.2,0.0,31.0,645.0,972.7333264
20047,2009-03-31 07:00:00,122.556,3.2679999999999993,14317.01,511.8,0.0,0.0,1039.0,1003.600016
20048,2009-03-31 08:00:00,88.906,3.2499999999999996,14478.4,366.2,0.0,0.0,1072.0,409.7666692
20049,2009-03-31 09:00:00,103.912,11.06,14549.25,428.8,0.0,31.0,1081.0,619.8666588
20050,2009-03-31 10:00:00,93.608,7.486,14505.72,389.2,0.0,0.0,1075.0,485.133338
20051,2009-03-31 11:00:00,90.366,4.7459999999999996,14466.4,377.6,0.0,23.0,1069.0,414.10000180000003
20052,2009-03-31 12:00:00,84.558,3.7159999999999997,14490.65,347.4,0.0,8.0,1073.0,328.3000068
20053,2009-03-31 13:00:00,143.612,9.822,14437.62,600.8,852.0,0.0,1065.0,476.5333385
20054,2009-03-31 14:00:00,135.854,8.654,14445.16,568.8,773.0,32.0,1066.0,393.2333256
20055,2009-03-31 15:00:00,119.114,3.884,14480.58,494.40000000000003,576.0,0.0,1071.0,338.2333299
20056,2009-03-31 16:00:00,86.534,5.528,14558.58,355.59999999999997,1.0,14.0,1082.0,345.2333376
20057,2009-03-31 17:00:00,48.552,5.138,14553.5,210.0,0.0,17.0,371.0,421.1999944
20058,2009-03-31 18:00:00,17.826,3.9519999999999995,14630.08,76.8,0.0,0.0,0.0,297.1000002
20059,2009-03-31 19:00:00,61.954,11.908,14501.49,266.6,0.0,519.0,0.0,513.5666713
20060,2009-03-31 20:00:00,210.40200000000002,7.151999999999999,14349.37,888.6,0.0,1531.0,766.0,1209.699997
